Date,Time,Coast,East,FarWest,North,NorthCentral,Northwest,South,SouthCentral,West
05/15/17,3,0,0,449.3931585,432.4046489,225.6116512,437.072842,519.6149838,0,624.2382096
05/15/17,4,0,0,467.457101,449.7857162,234.680405,454.6415534,540.501584,0,649.3302764
05/15/17,5,0,0,471.3063068,453.4894096,236.6128458,458.3852315,544.9522637,0,654.6770897
05/15/17,6,0,0,474.6679666,456.7239879,238.3005208,461.6547299,548.8392139,0,659.3466679
05/15/17,7,0,0,488.3835038,469.9210335,245.1862175,474.9942494,564.6979302,0,678.3984986
05/15/17,8,0,0,440.0773456,423.4410037,220.9347755,428.0124263,508.8434893,0,611.2979005
05/15/17,9,0,0,475.5567709,457.5791925,238.7467328,462.5191672,549.866902,0,660.5812786
05/15/17,10,0,0,462.1777702,444.7059611,232.0299896,449.5069578,534.397309,0,641.9969203
05/15/17,11,0,0,435.8917141,419.4136026,218.8334368,423.9415458,504.0038142,0,605.4837685
05/15/17,12,0,0,434.4944439,418.0691538,218.1319566,422.5825824,502.3882077,0,603.5428636
05/15/17,13,0,0,446.7291209,429.8413205,224.2742078,434.4818402,516.5346658,0,620.5376769
05/15/17,14,0,0,502.9438291,483.9309316,252.4960285,489.1553968,581.5334406,0,698.6237985
05/15/17,15,0,0,546.0341937,525.3923415,274.128953,531.0644196,631.357072,0,758.4792981
05/15/17,16,0,0,556.1926854,535.1668096,279.228884,540.9444117,643.1029218,0,772.5901465
05/15/17,17,0,0,561.2593144,540.0419036,281.7725154,545.8721367,648.9612582,0,779.6280448
05/15/17,18,0,0,587.3866646,565.1815557,294.889392,571.2831938,679.1712478,0,815.9207431
05/15/17,19,0,0,621.5438542,598.0474935,312.037539,604.5039486,718.6658133,0,863.3674443
05/15/17,20,0,0,640.8369311,616.6112299,321.7233628,623.2680971,740.9736114,0,890.1668638
05/15/17,21,0,0,628.2093834,604.4610443,315.3838762,610.9867393,726.372893,0,872.6263258
05/15/17,22,0,0,640.2623391,616.0583594,321.4348968,622.7092578,740.3092342,0,889.3687157
05/15/17,23,0,0,623.05467,599.5011957,312.7960233,605.9733448,720.4127081,0,865.4660721
05/16/17,0,0,0,622.5006541,598.9681234,312.5178873,605.4345175,719.7721221,0,864.6965056
05/16/17,1,0,0,631.0312639,607.1762485,316.8005625,613.7312567,729.6357183,0,876.5461131
05/16/17,2,0,0,617.7734526,594.4196253,310.1446608,600.8369143,714.3062517,0,858.1300954
05/16/17,3,0,0,601.9185133,579.1640538,302.1849067,585.4166453,695.9738319,0,836.1064871
05/16/17,4,0,0,599.0145283,576.3698488,300.727001,582.5922744,692.6160726,0,832.0726509
05/16/17,5,0,0,583.5857371,561.5243156,292.9811887,567.5864705,674.7763904,0,810.6409917
05/16/17,6,0,0,557.2991074,536.2314052,279.784348,542.0205006,644.3822324,0,774.1270432
05/16/17,7,0,0,532.6178568,512.4831855,267.3934658,518.0158977,615.8443088,0,739.8430774
05/16/17,8,0,0,500.5383047,481.6163438,251.2883681,486.815821,578.7520309,0,695.2823586
05/16/17,9,0,0,491.486511,472.906737,246.7440396,478.0121862,568.2858108,0,682.7087904
05/16/17,10,0,0,504.2853423,485.2217313,253.1695167,490.4601318,583.0845776,0,700.4872532
05/16/17,11,0,0,522.2810916,502.5371833,262.204035,507.9625195,603.8923287,0,725.4845949
05/16/17,12,0,0,545.9666805,525.3273805,274.095059,530.9987572,631.2790092,0,758.3855176
05/16/17,13,0,0,572.6210521,550.974131,287.4765194,556.9223872,662.0983722,0,795.4102851
05/16/17,14,0,0,586.8321445,564.6479983,294.6110028,570.7438761,678.5300789,0,815.1504763
05/16/17,15,0,0,605.9024022,582.9973388,304.1849633,589.2913141,700.5802402,0,841.6403845
05/16/17,16,0,0,617.5397283,594.1947365,310.0273227,600.6095976,714.0360058,0,857.8054361
05/16/17,17,0,0,628.219959,604.4712201,315.3891856,610.997025,726.3851211,0,872.6410161
05/16/17,18,0,0,656.3421927,631.5303427,329.507566,638.3482749,758.9017131,0,911.7047456
05/16/17,19,0,0,655.1529365,630.3860442,328.9105163,637.1916228,757.5266247,0,910.0527864
05/16/17,20,0,0,653.8735634,629.1550355,328.2682246,635.9473242,756.0473377,0,908.2756486
05/16/17,21,0,0,585.5430314,563.4076178,293.9638213,569.4901046,677.0395299,0,813.3598089
05/16/17,22,0,0,577.3114451,555.487212,289.8312667,561.484191,667.5216824,0,801.9255657
05/16/17,23,0,0,536.2307844,515.9595327,269.2072863,521.5297751,620.0217896,0,744.8616839
05/17/17,0,0,0,474.9434138,456.9890222,238.4388053,461.9226255,549.1577022,0,659.7292831
05/17/17,1,0,0,475.7115691,457.7281387,238.824447,462.6697215,550.0458888,0,660.7963039
05/17/17,2,0,0,494.5330832,475.838139,248.2735292,480.9752353,571.8084381,0,686.9406902
05/17/17,3,0,0,482.0587033,463.8353309,242.0109385,468.8428462,557.3848213,0,669.6129129
05/17/17,4,0,0,450.8547761,433.8110127,226.3454362,438.4943887,521.3049927,0,626.2684976
05/17/17,5,0,0,466.6968829,449.0542367,234.2987479,453.902177,539.6225748,0,648.2742807
05/17/17,6,0,0,516.0374192,496.5295418,259.0694852,501.8900202,596.6730249,0,716.8117017
05/17/17,7,0,0,523.5118078,503.7213744,262.8218991,509.1594951,605.3153557,0,727.1941449
05/17/17,8,0,0,475.6873804,457.7048645,238.8123035,462.646196,550.0179204,0,660.7627042
05/17/17,9,0,0,401.0930632,385.9304528,201.363253,390.0969156,463.7675532,0,557.1460332
05/17/17,10,0,0,388.1681271,373.494121,194.8744667,377.5263225,448.8229766,0,539.1924022
05/17/17,11,0,0,339.2652158,326.4398973,170.323433,329.9641066,392.2785345,0,471.2628728
05/17/17,12,0,0,284.3675461,273.6175365,142.7628134,276.5714814,328.8025977,0,395.0062089
05/17/17,13,0,0,291.0437218,280.0413313,146.1144955,283.0646267,336.5219874,0,404.2798792
05/17/17,14,0,0,303.9606784,292.4699852,152.5992758,295.627459,351.4573375,0,422.2224261
05/17/17,15,0,0,355.8426817,342.3906816,178.6459217,346.0870939,411.4463824,0,494.2901207
05/17/17,16,0,0,399.3703344,384.2728488,200.4983807,388.4214162,461.7756322,0,554.7530437
05/17/17,17,0,0,432.0634832,415.7300912,216.9115262,420.2182676,499.577387,0,600.1660908
05/17/17,18,0,0,448.7221067,431.758965,225.2747589,436.4201874,518.839074,0,623.3060721
05/17/17,19,0,0,419.8835963,404.0106432,210.7967816,408.3722978,485.4942804,0,583.2473847
05/17/17,20,0,0,360.4929245,346.8651302,180.980512,350.6098481,416.8232684,0,500.7496298
05/17/17,21,0,0,374.2702599,360.1216379,187.8972337,364.0094716,432.7534395,0,519.8873025
05/17/17,22,0,0,412.8850364,397.2766515,207.2832509,401.5656066,477.402131,0,573.5259005
05/17/17,23,0,0,499.2437444,480.370722,250.6384519,485.5567516,577.2551835,0,693.4841247
05/18/17,0,0,0,551.8322882,530.9712494,277.0398066,536.7035567,638.0611723,0,766.5332528
05/18/17,1,0,0,556.6951864,535.6503143,279.4811577,541.4331363,643.6839431,0,773.2881551
05/18/17,2,0,0,564.669575,543.3232454,283.4845898,549.1889035,652.9044035,0,784.3651329
05/18/17,3,0,0,543.4704259,522.9254925,272.8418487,528.5709387,628.3926919,0,754.9180472
05/18/17,4,0,0,537.9083992,517.5737283,270.0495098,523.1613974,621.9615472,0,747.1920071
05/18/17,5,0,0,519.8047612,500.1544661,260.9608274,505.5540788,601.0290489,0,722.0448005
05/18/17,6,0,0,538.2157595,517.8694693,270.2038157,523.4603313,622.3169354,0,747.6189518
05/18/17,7,0,0,499.1335344,480.2646783,250.5831225,485.4495631,577.1277523,0,693.3310354
05/18/17,8,0,0,483.3891556,465.1154878,242.6788737,470.1368235,558.9231691,0,671.4610032
05/18/17,9,0,0,502.5775102,483.5784607,252.3121231,488.7991207,581.109881,0,698.1149562
05/18/17,10,0,0,523.3072667,503.5245656,262.7192121,508.9605615,605.0788531,0,726.9100231
05/18/17,11,0,0,510.3591381,491.065918,256.2187823,496.3674117,590.10746,0,708.924176
05/18/17,12,0,0,490.1022183,471.574775,246.0490745,476.6658445,566.6852097,0,680.785912
05/18/17,13,0,0,492.650176,474.0264117,247.3282416,479.1439488,569.6313092,0,684.3252017
05/18/17,14,0,0,490.282711,471.7484446,246.1396884,476.841389,566.8939061,0,681.0366289
05/18/17,15,0,0,518.2813337,498.6886291,260.1960116,504.0724168,599.2675717,0,719.9286542
05/18/17,16,0,0,532.069406,511.9554678,267.1181236,517.4824828,615.2101575,0,739.0812412
05/18/17,17,0,0,520.1149868,500.4529642,261.1165719,505.8557995,601.3877501,0,722.4757254
05/18/17,18,0,0,478.7281021,460.6306371,240.3388559,465.6035549,553.5337829,0,664.9864771
05/18/17,19,0,0,475.949043,457.9566354,238.9436676,462.900685,550.3204702,0,661.1261717
05/18/17,20,0,0,393.1817698,378.3182319,197.391497,382.4025139,454.6200473,0,546.1566991
05/18/17,21,0,0,354.4829568,341.0823587,177.9632905,344.7646464,409.8741879,0,492.4013686
05/18/17,22,0,0,372.0252523,357.9614989,186.7701585,361.8260119,430.1576288,0,516.7688315
05/18/17,23,0,0,403.1608368,387.920058,202.4013503,392.1080003,466.1584356,0,560.018314
05/19/17,0,0,0,393.1251784,378.2637798,197.3630861,382.347474,454.554613,0,546.0780897
05/19/17,1,0,0,371.4340629,357.3926584,186.4733601,361.2510303,429.4740607,0,515.9476286
05/19/17,2,0,0,396.8111332,381.8103936,199.213569,385.9323767,458.8165322,0,551.1981361
05/19/17,3,0,0,446.3224001,429.4499751,224.0700192,434.0862699,516.0643912,0,619.9727136
05/19/17,4,0,0,392.2849313,377.4552967,196.9412516,381.5302627,453.5830695,0,544.9109283
05/19/17,5,0,0,407.2834555,391.8868284,204.4710543,396.1175956,470.9252514,0,565.7449168
05/19/17,6,0,0,364.9396616,351.1437664,183.2129352,354.9346759,421.9648493,0,506.9264556
05/19/17,7,0,0,315.4290472,303.5048127,158.3568126,306.7814174,364.7177447,0,438.1527844
05/19/17,8,0,0,336.9868468,324.247658,169.1796092,327.7482001,389.6441493,0,468.0980605
05/19/17,9,0,0,343.2138272,330.2392385,172.305779,333.8044651,396.8441528,0,476.7477674
05/19/17,10,0,0,287.0512175,276.1997564,144.1101137,279.1815787,331.9056174,0,398.7340143
05/19/17,11,0,0,265.0514083,255.0316109,133.0654122,257.7849042,306.4681352,0,368.1747562
05/19/17,12,0,0,292.0614956,281.0206298,146.6254548,284.0544977,337.6987977,0,405.6936374
05/19/17,13,0,0,299.4263994,288.1071166,150.3229034,291.2174894,346.2145356,0,415.9239987
05/19/17,14,0,0,276.508544,266.05563,138.8173095,268.9279374,319.715554,0,384.089511
05/19/17,15,0,0,252.9699453,243.4068661,127.0000799,246.0346599,292.4988321,0,351.3927676
05/19/17,16,0,0,269.4279745,259.2427288,135.262607,262.0414848,311.5285802,0,374.2541096
05/19/17,17,0,0,269.4138794,259.2291665,135.2555308,262.0277762,311.5122826,0,374.2345306
05/19/17,18,0,0,283.4336585,272.7189528,142.293968,275.6631967,327.7227815,0,393.7089744
05/19/17,19,0,0,328.9802432,316.5437298,165.160004,319.9611012,380.38644,0,456.9763338
05/19/17,20,0,0,379.5382255,365.1904575,190.5419434,369.1330136,438.8445734,0,527.2048715
05/19/17,21,0,0,340.1077556,327.2505864,170.7464185,330.7835478,393.2527289,0,472.4332189
05/19/17,22,0,0,360.6931603,347.0577965,181.0810377,350.8045943,417.0547929,0,501.0277712
05/19/17,23,0,0,360.0354866,346.424985,180.7508617,350.1649511,416.2943517,0,500.1142169
05/20/17,0,0,0,397.4419689,382.4173817,199.5302713,386.5459177,459.5459418,0,552.0744105
05/20/17,1,0,0,453.167947,436.0367382,227.5067318,440.744143,523.9796179,0,629.4816521
05/20/17,2,0,0,487.1800621,468.7630858,244.5820462,473.8238006,563.3064396,0,676.7268348
05/20/17,3,0,0,481.64352,463.4358429,241.8025014,468.4390453,556.9047618,0,669.0361945
05/20/17,4,0,0,463.3391929,445.8234782,232.6130658,450.6365395,535.7402147,0,643.6102168
05/20/17,5,0,0,420.146729,404.2638286,210.9288837,408.6282166,485.79853,0,583.6128942
05/20/17,6,0,0,383.1176188,368.6345382,192.3389285,372.6142762,442.9832799,0,532.1768965
05/20/17,7,0,0,352.206114,338.8915879,176.8202329,342.5502243,407.2415674,0,489.2386764
05/20/17,8,0,0,328.0100178,315.6101821,164.6729157,319.0174749,379.264608,0,455.6286235
05/20/17,9,0,0,346.8245919,333.7135047,174.1185138,337.3162391,401.0191329,0,481.7633696
05/20/17,10,0,0,274.7789216,264.3913929,137.9489764,267.2457333,317.7156621,0,381.6869456
05/20/17,11,0,0,210.3876146,202.4342848,105.6222068,204.6197431,243.2626196,0,292.2429622
05/20/17,12,0,0,155.6007147,149.7185062,78.11719762,151.3348508,179.9147613,0,216.1401653
05/20/17,13,0,0,118.0091819,113.5480546,59.24488589,114.7739069,136.4492049,0,163.9229238
05/20/17,14,0,0,101.8297887,97.98029452,51.12224415,99.03807902,117.7416323,0,141.4486264
05/20/17,15,0,0,99.53771391,95.77486755,49.97153954,96.80884251,115.0913997,0,138.2647758
05/20/17,16,0,0,107.2926375,103.23663,53.86479219,104.3511613,124.0581015,0,149.0369015
05/20/17,17,0,0,105.651324,101.6573634,53.04079334,102.7548452,122.1603176,0,146.7570034
05/20/17,18,0,0,100.1188943,96.33407746,50.26331317,97.37408958,115.7633948,0,139.0720756
05/20/17,19,0,0,105.5525594,101.5623325,52.99120995,102.6587883,122.0461202,0,146.6198126
05/20/17,20,0,0,133.7185437,128.6635519,67.1315548,130.0525894,154.6132993,0,185.7443148
05/20/17,21,0,0,174.1344764,167.5516321,87.42181766,169.3605011,201.3445943,0,241.8848435
05/20/17,22,0,0,176.1994422,169.5385355,88.45850533,171.3688549,203.73223,0,244.7532239
05/20/17,23,0,0,196.925377,189.4809631,98.86367566,191.5265788,227.6967832,0,273.5429822
05/21/17,0,0,0,251.7664599,242.2488764,126.3958867,244.8641687,291.1072911,0,349.7210432
05/21/17,1,0,0,285.5103512,274.7171399,143.336543,277.682956,330.1239766,0,396.5936443
05/21/17,2,0,0,307.6266113,295.997334,154.439707,299.1928887,355.6961063,0,427.3146607
05/21/17,3,0,0,297.6545996,286.4022965,149.4333957,289.4942643,344.1658758,0,413.4628461
05/21/17,4,0,0,258.0499266,248.2948078,129.5504147,250.9753713,298.3726074,0,358.4492134
05/21/17,5,0,0,229.6247257,220.9441711,115.2799337,223.3294601,265.5057068,0,318.9646415
05/21/17,6,0,0,212.8718378,204.8245963,106.8693769,207.0358602,246.1350256,0,295.6937203
05/21/17,7,0,0,234.1686638,225.3163337,117.5611553,227.7488241,270.7596771,0,325.276486
05/21/17,8,0,0,206.2151763,198.4195781,103.5274916,200.5616941,238.4381993,0,286.4471566
05/21/17,9,0,0,243.5232502,234.3172866,122.2574967,236.8469503,281.5760039,0,338.2706542
05/21/17,10,0,0,291.7282427,280.6999751,146.4581498,283.7303812,337.313471,0,405.2307261
05/21/17,11,0,0,324.1510224,311.8970691,162.7355602,315.2642756,374.802609,0,450.2682117
05/21/17,12,0,0,312.2021689,300.3999209,156.7368027,303.6430054,360.986637,0,433.6704271
05/21/17,13,0,0,299.7498345,288.4183248,150.4852796,291.5320573,346.5885104,0,416.3732724
05/21/17,14,0,0,298.1944704,286.9217585,149.7044305,290.0193343,344.7901064,0,414.212764
05/21/17,15,0,0,312.7882546,300.9638506,157.031039,304.2130233,361.6643039,0,434.4845406
05/21/17,16,0,0,309.332857,297.6390781,155.2963042,300.852357,357.6689686,0,429.6847541
05/21/17,17,0,0,325.6523634,313.3416546,163.4892878,316.7244567,376.5385483,0,452.3536783
05/21/17,18,0,0,348.0146682,334.8585923,174.7159752,338.4736888,402.3951695,0,483.4164679
05/21/17,19,0,0,343.3598679,330.3797584,172.3790968,333.946502,397.0130138,0,476.9506281
05/21/17,20,0,0,320.5406794,308.4232087,160.9230372,311.7529118,370.6281166,0,445.2531954
05/21/17,21,0,0,266.0649456,256.0068332,133.5742446,258.7706549,307.640047,0,369.5826297
05/21/17,22,0,0,241.3670381,232.2425862,121.1750001,234.7498517,279.0828637,0,335.2755263
05/21/17,23,0,0,243.7493761,234.5348642,122.3710201,237.0668768,281.837464,0,338.5847587
05/22/17,0,0,0,173.6645902,167.0995091,87.18591775,168.903497,200.801284,0,241.232139
05/22/17,1,0,0,142.3178163,136.9377442,71.44870124,138.416109,164.5562875,0,197.6892998
05/22/17,2,0,0,162.7680147,156.6148592,81.71544194,158.305656,188.202018,0,226.0960412
05/22/17,3,0,0,160.6988377,154.6239037,80.6766401,156.2932064,185.809513,0,223.221811
05/22/17,4,0,0,130.604771,125.6674898,65.56832806,127.0241822,151.0129709,0,181.419069
05/22/17,5,0,0,92.23001315,88.74342143,46.30280894,89.70148567,106.6418033,0,128.1138735
05/22/17,6,0,0,78.76372601,75.78620335,39.54224479,76.60438288,91.07128457,0,109.4082684
05/22/17,7,0,0,46.64214717,44.8789237,23.41604815,45.36343163,53.9304128,0,64.78917155
05/22/17,8,0,0,40.03954505,38.52592121,20.10130261,38.94184283,46.29609321,0,55.61770009
05/22/17,9,0,0,48.72425114,46.88231743,24.4613398,47.38845378,56.33786472,0,67.68135812
05/22/17,10,0,0,38.9513899,37.47890183,19.55500929,37.88351994,45.03790378,0,54.10617725
05/22/17,11,0,0,63.32686394,60.9329044,31.79238061,61.59072935,73.22227043,0,87.96539826
05/22/17,12,0,0,59.02223063,56.79100011,29.63129869,57.40410951,68.24499847,0,81.98596458
05/22/17,13,0,0,52.26162885,50.28597087,26.2372316,50.82885269,60.42799032,0,72.59502066
05/22/17,14,0,0,46.28316195,44.53350928,23.23582456,45.01428815,53.51533283,0,64.29051623
05/22/17,15,0,0,53.65294528,51.62469104,26.93572287,52.18202554,62.03671277,0,74.5276555
05/22/17,16,0,0,70.5489257,67.88194896,35.41811733,68.61479502,81.57284594,0,97.99734204
05/22/17,17,0,0,67.90180292,65.33489595,34.08916577,66.04024431,78.51208582,0,94.32030524
05/22/17,18,0,0,72.02793473,69.30504668,36.16063347,70.05325636,83.28296378,0,100.051788
05/22/17,19,0,0,93.94818686,90.39664264,47.1653944,91.37255487,108.6284575,0,130.5005358
05/22/17,20,0,0,92.98471439,89.46959253,46.68169631,90.43549643,107.5144335,0,129.1622058
05/22/17,21,0,0,114.7443723,110.4066653,57.60583314,111.5986035,132.6742387,0,159.3878771
05/22/17,22,0,0,96.82876014,93.16832097,48.61154658,94.17415593,111.9591469,0,134.5018515
05/22/17,23,0,0,151.0369941,145.327309,75.82604449,146.8962467,174.6379173,0,209.8008414
05/23/17,0,0,0,178.6497241,171.8961888,89.68863563,173.7519612,206.565391,0,248.1568351
05/23/17,1,0,0,129.2281884,124.3429465,64.87723372,125.6853393,149.4212846,0,179.5069005
05/23/17,2,0,0,147.3792918,141.8078797,73.98974541,143.338822,170.4086653,0,204.7200398
05/23/17,3,0,0,168.3343783,161.9707963,84.5099582,163.7194153,194.6381773,0,233.8281056
05/23/17,4,0,0,191.8838874,184.6300581,96.33266517,186.6233039,221.8675144,0,266.5400041
05/23/17,5,0,0,236.483854,227.5440023,118.7234647,230.0005423,273.4366371,0,328.4924455
05/23/17,6,0,0,261.1243071,251.2529668,131.0938651,253.9654662,301.9273882,0,362.7197407
05/23/17,7,0,0,329.7621527,317.2960806,165.552551,320.7215743,381.2905302,0,458.0624602
05/23/17,8,0,0,328.5953465,316.1733835,164.966772,319.5867566,379.9413997,0,456.4416857
05/23/17,9,0,0,403.6063174,388.348698,202.6249977,392.5412679,466.6735266,0,560.6371174
05/23/17,10,0,0,395.6241029,380.6682369,198.6176367,384.7778893,457.4440174,0,549.5492688
05/23/17,11,0,0,383.1056684,368.6230395,192.332929,372.6026534,442.9694621,0,532.1602966
05/23/17,12,0,0,374.8387005,360.6685897,188.1826115,364.5623282,433.4107043,0,520.6769059
05/23/17,13,0,0,370.0642166,356.0745966,185.7856475,359.9187389,427.8901632,0,514.0448172
05/23/17,14,0,0,412.6268109,397.0281877,207.1536123,401.3144604,477.1035554,0,573.1672073
05/23/17,15,0,0,396.4809927,381.4927335,199.0478265,385.6112871,458.4348042,0,550.7395481
05/23/17,16,0,0,264.1567829,254.1708052,132.6162778,256.9148053,305.4337163,0,366.9320595
05/23/17,17,0,0,243.5800931,234.3719806,122.2860339,236.9022348,281.6417289,0,338.3496128
05/23/17,18,0,0,258.4225159,248.6533121,129.737468,251.3377459,298.8034173,0,358.9667658
05/23/17,19,0,0,206.8995864,199.0781153,103.8710902,201.2273407,239.2295548,0,287.3978496
05/23/17,20,0,0,135.524162,130.4009119,68.03804059,131.8087058,156.7010621,0,188.2524436
05/23/17,21,0,0,93.70325987,90.16097468,47.04243218,91.13434266,108.3452584,0,130.1603152
05/23/17,22,0,0,124.5974795,119.8872933,62.55245002,121.1815833,144.0669847,0,173.0745252
05/23/17,23,0,0,116.4068003,112.0062481,58.44043223,113.2154553,134.5964364,0,161.6971047
05/24/17,0,0,0,152.1331663,146.3820423,76.37636265,147.9623668,175.9053765,0,211.3235005
05/24/17,1,0,0,154.3974298,148.5607094,77.51310499,150.1645545,178.5234521,0,214.4687192
05/24/17,2,0,0,162.7584979,156.6057021,81.71066415,158.2964001,188.1910141,0,226.0828216
05/24/17,3,0,0,184.7175292,177.7346113,92.73489367,179.6534147,213.5813466,0,256.5854365
05/24/17,4,0,0,175.9292768,169.2785832,88.3228725,171.1060962,203.4198488,0,244.3779455
05/24/17,5,0,0,151.0528494,145.342565,75.83400445,146.9116673,174.6562502,0,209.8228656
05/24/17,6,0,0,155.4170993,149.5418321,78.02501604,151.1562693,179.7024544,0,215.8851108
05/24/17,7,0,0,174.0393377,167.4600899,87.37405455,169.2679706,201.2345892,0,241.7526891
05/24/17,8,0,0,146.0475651,140.5264965,73.32117031,142.0436051,168.868844,0,202.8701791
05/24/17,9,0,0,101.8699024,98.01889179,51.14238268,99.07709298,117.7880141,0,141.5043471
05/24/17,10,0,0,120.4829594,115.9283153,60.48681182,117.1798646,139.3095329,0,167.3591719
05/24/17,11,0,0,136.053314,130.9100603,68.30369411,132.323351,157.3128991,0,188.9874725
05/24/17,12,0,0,145.4033578,139.9066423,72.99775491,141.417059,168.1239734,0,201.9753306
05/24/17,13,0,0,141.057663,135.7252287,70.81605862,137.1905034,163.0992237,0,195.9388596
05/24/17,14,0,0,138.7350981,133.4904643,69.65004691,134.9316127,160.4137366,0,192.7126562
05/24/17,15,0,0,131.4179715,126.4499487,65.97658417,127.8150884,151.9532415,0,182.5486608
05/24/17,16,0,0,132.4635665,127.4560168,66.50151075,128.832018,153.1622204,0,184.0010646
05/24/17,17,0,0,134.0118102,128.9457319,67.2787852,130.3378159,154.9523914,0,186.1516823
05/24/17,18,0,0,144.7597149,139.2873311,72.67462283,140.7910619,167.3797553,0,201.081266
05/24/17,19,0,0,141.9329338,136.5674115,71.25547631,138.0417783,164.1112636,0,197.1546714
05/24/17,20,0,0,122.918527,118.2718106,61.70955502,119.5486601,142.1256804,0,170.7423439
05/24/17,21,0,0,236.3037573,227.3707138,118.6330496,229.825383,273.2283986,0,328.2422787
05/24/17,22,0,0,426.9656501,410.8249726,214.3522292,415.2601939,493.6829704,0,593.0848477
05/24/17,23,0,0,569.8233402,548.2821816,286.0719667,554.2013759,658.863492,0,791.5240696
05/25/17,0,0,0,588.8215521,566.5621999,295.6097576,572.6787432,680.8303498,0,817.9139013
05/25/17,1,0,0,565.5027733,544.1249461,283.9028855,549.9992593,653.8677967,0,785.5225031
05/25/17,2,0,0,553.8710258,532.9329161,278.0633268,538.6864014,640.4184814,0,769.3652005
05/25/17,3,0,0,525.3604521,505.500134,263.7499856,510.9574579,607.4528677,0,729.7620398
05/25/17,4,0,0,528.2294088,508.2606349,265.1903058,513.7477609,610.7701253,0,733.7472193
05/25/17,5,0,0,564.3621858,543.0274765,283.3302693,548.8899415,652.5489819,0,783.9381481
05/25/17,6,0,0,586.8959818,564.7094224,294.6430515,570.8059633,678.6038913,0,815.2391508
05/25/17,7,0,0,573.4800025,551.8006103,287.9077437,557.7577891,663.0915416,0,796.6034267
05/25/17,8,0,0,496.4301823,477.6635217,249.2259417,482.8203246,574.0019765,0,689.5758922
05/25/17,9,0,0,458.1312389,440.8124017,229.9984842,445.571364,529.7184699,0,636.3760082
05/25/17,10,0,0,454.4883818,437.3072564,228.1696379,442.0283775,525.5063828,0,631.3158275
05/25/17,11,0,0,473.7582349,455.8486469,237.8438025,460.7699389,547.7873282,0,658.0829876
05/25/17,12,0,0,452.1128823,435.0215584,226.9770511,439.7180034,522.7596896,0,628.0160943
05/25/17,13,0,0,417.058596,401.2924371,209.3785291,405.6247462,482.2278478,0,579.3232638
05/25/17,14,0,0,451.7499376,434.6723342,226.7948397,439.365009,522.3400315,0,627.511939
05/25/17,15,0,0,484.6092837,466.289491,243.2914222,471.3235012,560.3339533,0,673.1558455
05/25/17,16,0,0,504.8294168,485.745238,253.4426618,490.9892903,583.7136688,0,701.2430104
05/25/17,17,0,0,521.6730588,501.9521361,261.8987805,507.3711562,603.1892852,0,724.6399952
05/25/17,18,0,0,526.8816049,506.9637823,264.5136594,512.4369076,609.2117146,0,731.8750263
05/25/17,19,0,0,515.5573144,496.0675865,258.8284552,501.4230777,596.1178993,0,716.1448029
05/25/17,20,0,0,507.3596157,488.1797872,254.7129133,493.4501226,586.6392345,0,704.7576317
05/25/17,21,0,0,550.9724026,530.1438703,276.6081129,535.8672453,637.0669217,0,765.3388123
05/25/17,22,0,0,595.3148966,572.8100751,298.8696518,578.9940698,688.3383393,0,826.9336064
05/25/17,23,0,0,614.9026571,591.6573551,308.7034174,598.0448229,710.9868679,0,854.1423617
05/26/17,0,0,0,615.7016735,592.4261661,309.1045526,598.8219339,711.910738,0,855.2522508
05/26/17,1,0,0,619.1207926,595.7160315,310.8210743,602.1473164,715.8641261,0,860.001644
05/26/17,2,0,0,613.8662903,590.6601663,308.1831237,597.0368686,709.7885593,0,852.7027766
05/26/17,3,0,0,584.9993385,562.8844783,293.6908678,568.9613173,676.4108801,0,812.6045819
05/26/17,4,0,0,558.9290667,537.7997467,280.6026466,543.6057738,646.2668878,0,776.3911694
05/26/17,5,0,0,535.2661794,515.0313929,268.7230196,520.5916152,618.9064562,0,743.5217808
05/26/17,6,0,0,499.7727875,480.8797656,250.9040507,486.0712907,577.8668945,0,694.2190021
05/26/17,7,0,0,438.6998884,422.1156189,220.2432421,426.6727328,507.2507917,0,609.3845171
05/26/17,8,0,0,372.9718141,358.8722776,187.2453669,362.7466233,431.2520996,0,518.0836714
05/26/17,9,0,0,318.537713,306.495961,159.9174755,309.8048577,368.3121683,0,442.4709365
05/26/17,10,0,0,284.2794913,273.5328104,142.7186067,276.4858406,328.7007834,0,394.8838947
05/26/17,11,0,0,254.3913385,244.7745261,127.7136709,247.417085,294.1423312,0,353.3671813
05/26/17,12,0,0,200.8896734,193.2953964,100.8538961,195.3821922,232.2805375,0,279.0496644
05/26/17,13,0,0,159.8491874,153.806373,80.25008487,155.4668497,184.8270971,0,222.041588
05/26/17,14,0,0,143.5570204,138.1301024,72.07082662,139.6213398,165.9891287,0,199.4106401
05/26/17,15,0,0,149.7748614,144.112889,75.19240815,145.6687159,173.1785648,0,208.0476517
05/26/17,16,0,0,158.7601961,152.7585491,79.70337177,154.4077136,183.5679408,0,220.5289037
05/26/17,17,0,0,187.3285238,180.2469019,94.04570758,182.1928277,216.6003332,0,260.2122887
05/26/17,18,0,0,219.2895554,210.9997036,110.0913037,213.2776332,253.5555708,0,304.6083744
05/26/17,19,0,0,234.3593059,225.4997689,117.6568646,227.9342397,270.9801088,0,325.5413011
05/26/17,20,0,0,220.0008801,211.6841379,110.4484144,213.9694566,254.3780465,0,305.5964536
