"Interval Time","Interval Number","Resource Code","Interval Value"
"02/16/2018 00:14:59","1","ABEC2_3UNIT","0"
"02/16/2018 00:14:59","1","ABEC_2UNIT","0"
"02/16/2018 00:14:59","1","ACACIA_UNIT_1","0"
"02/16/2018 00:14:59","1","ADK_1UNIT","0"
"02/16/2018 00:14:59","1","AEEC_ANTLP_1","0"
"02/16/2018 00:14:59","1","AEEC_ANTLP_2","0"
"02/16/2018 00:14:59","1","AEEC_ANTLP_3","0"
"02/16/2018 00:14:59","1","AEEC_ELK_1","0"
"02/16/2018 00:14:59","1","AEEC_ELK_2","0"
"02/16/2018 00:14:59","1","AEEC_ELK_3","0"
"02/16/2018 00:14:59","1","AMISTAD_AMISTAG1","0"
"02/16/2018 00:14:59","1","AMISTAD_AMISTAG2","5.8629309999"
"02/16/2018 00:14:59","1","AMOCOOIL_CC1","0"
"02/16/2018 00:14:59","1","AMOCOOIL_CC2","81.9629999999"
"02/16/2018 00:14:59","1","ANACACHO_ANA","17.9537599999"
"02/16/2018 00:14:59","1","ANDNR_15UNITS","0"
"02/16/2018 00:14:59","1","ASTRA_UNIT1","34.9486599999"
"02/16/2018 00:14:59","1","ATKINS_ATKINSG7","0"
"02/16/2018 00:14:59","1","AUSTPL_AUSTING1","0"
"02/16/2018 00:14:59","1","AUSTPL_AUSTING2","0"
"02/16/2018 00:14:59","1","AV_DG1",".562369"
"02/16/2018 00:14:59","1","AZ_AZ_G1","0"
"02/16/2018 00:14:59","1","AZ_AZ_G2","0"
"02/16/2018 00:14:59","1","AZ_AZ_G3","0"
"02/16/2018 00:14:59","1","AZ_AZ_G4","0"
"02/16/2018 00:14:59","1","BAC_CTG1","0"
"02/16/2018 00:14:59","1","BAC_CTG2","0"
"02/16/2018 00:14:59","1","BAC_CTG3","0"
"02/16/2018 00:14:59","1","BAC_CTG4","0"
"02/16/2018 00:14:59","1","BAC_CTG5","0"
"02/16/2018 00:14:59","1","BAC_CTG6","0"
"02/16/2018 00:14:59","1","BAFFIN_UNIT1","20.593436"
"02/16/2018 00:14:59","1","BAFFIN_UNIT2","12.9427939999"
"02/16/2018 00:14:59","1","BAKKE_15UNITS","0"
"02/16/2018 00:14:59","1","BASTEN_CC1","45.5317599999"
"02/16/2018 00:14:59","1","BA_1UNIT","0"
"02/16/2018 00:14:59","1","BBREEZE_UNIT1","11.810535"
"02/16/2018 00:14:59","1","BBREEZE_UNIT2","13.290875"
"02/16/2018 00:14:59","1","BCATWIND_WIND_1","26.00637"
"02/16/2018 00:14:59","1","BFM_HYD_ST1","0"
"02/16/2018 00:14:59","1","BLSUMMIT_BATTERY","1.277558"
"02/16/2018 00:14:59","1","BLSUMMIT_BLSMT1_5","1.777023"
"02/16/2018 00:14:59","1","BLSUMMIT_BLSMT1_6","19.716493"
"02/16/2018 00:14:59","1","BL_BROWN_BLT","0"
"02/16/2018 00:14:59","1","BL_CHILD_BLT","0"
"02/16/2018 00:14:59","1","BL_CS1_BLT","0"
"02/16/2018 00:14:59","1","BL_CSSWC_BLT","0"
"02/16/2018 00:14:59","1","BL_EAGLE_BLT","0"
"02/16/2018 00:14:59","1","BL_GONZA_BLT","0"
"02/16/2018 00:14:59","1","BL_LAKEP_BLT","0"
"02/16/2018 00:14:59","1","BL_MILIT_BLT","0"
"02/16/2018 00:14:59","1","BL_TURKE_BLT","0"
"02/16/2018 00:14:59","1","BOOTLEG_UNIT1","0"
"02/16/2018 00:14:59","1","BORDAS2_JAVEL2_A","23.15813"
"02/16/2018 00:14:59","1","BORDAS2_JAVEL2_B","17.519638"
"02/16/2018 00:14:59","1","BORDAS2_JAVEL2_C","6.909829"
"02/16/2018 00:14:59","1","BORDAS_JAVEL18","3.66597"
"02/16/2018 00:14:59","1","BORDAS_JAVEL20","56.0358329999"
"02/16/2018 00:14:59","1","BOSQUESW_CC1","0"
"02/16/2018 00:14:59","1","BOSQUESW_CC2","0"
"02/16/2018 00:14:59","1","BRAUNIG_CC1","94.4973049999"
"02/16/2018 00:14:59","1","BRAUNIG_VHB1","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB2","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB3","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB6CT5","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB6CT6","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB6CT7","0"
"02/16/2018 00:14:59","1","BRAUNIG_VHB6CT8","0"
"02/16/2018 00:14:59","1","BRAZ_WND_WND1","7.0956409999"
"02/16/2018 00:14:59","1","BRAZ_WND_WND2","4.376509"
"02/16/2018 00:14:59","1","BRISCOE_WIND","0"
"02/16/2018 00:14:59","1","BRTSW_BCW1","12.0350199999"
"02/16/2018 00:14:59","1","BSF_GN","0"
"02/16/2018 00:14:59","1","BTE_CC1","35.77503"
"02/16/2018 00:14:59","1","BUC003_BRZIA003","0"
"02/16/2018 00:14:59","1","BUC018_WALLR018","0"
"02/16/2018 00:14:59","1","BUC030_WHRTN030","0"
"02/16/2018 00:14:59","1","BUC033_TXCTY033","0"
"02/16/2018 00:14:59","1","BUC034_BYTWN034","0"
"02/16/2018 00:14:59","1","BUC040_KATY040","0"
"02/16/2018 00:14:59","1","BUCHAN_BUCHANG1","0"
"02/16/2018 00:14:59","1","BUCHAN_BUCHANG2","0"
"02/16/2018 00:14:59","1","BUCHAN_BUCHANG3","0"
"02/16/2018 00:14:59","1","BUCKTHRN_UNIT1","9.2778399999"
"02/16/2018 00:14:59","1","BUCKTHRN_UNIT2","13.58716"
"02/16/2018 00:14:59","1","BUFF_GAP_UNIT1","11.020839"
"02/16/2018 00:14:59","1","BUFF_GAP_UNIT2_1","7.715687"
"02/16/2018 00:14:59","1","BUFF_GAP_UNIT2_2","7.6077469999"
"02/16/2018 00:14:59","1","BUFF_GAP_UNIT3","8.321348"
"02/16/2018 00:14:59","1","BULLCRK_WND1","6.518837"
"02/16/2018 00:14:59","1","BULLCRK_WND2","5.7769529999"
"02/16/2018 00:14:59","1","BVE_CC1","0"
"02/16/2018 00:14:59","1","BYU_CC1","37.1816049999"
"02/16/2018 00:14:59","1","B_DAVIS_B_DAVIG1","0"
"02/16/2018 00:14:59","1","B_DAVIS_CC1","0"
"02/16/2018 00:14:59","1","CALAVERS_JKS1","34.5603389999"
"02/16/2018 00:14:59","1","CALAVERS_JKS2","0"
"02/16/2018 00:14:59","1","CALAVERS_JTD1","32.4404779999"
"02/16/2018 00:14:59","1","CALAVERS_JTD2","32.2368099999"
"02/16/2018 00:14:59","1","CALAVERS_OWS1","0"
"02/16/2018 00:14:59","1","CALAVERS_OWS2","0"
"02/16/2018 00:14:59","1","CALHOUN_UNIT1","0"
"02/16/2018 00:14:59","1","CALHOUN_UNIT2","0"
"02/16/2018 00:14:59","1","CALLAHAN_WND1","0"
"02/16/2018 00:14:59","1","CAL_CC1","27.65814"
"02/16/2018 00:14:59","1","CAMWIND_UNIT1","28.4411999999"
"02/16/2018 00:14:59","1","CANYHY_CANYHYG1","0"
"02/16/2018 00:14:59","1","CAPRIDG4_CR4","13.75408"
"02/16/2018 00:14:59","1","CAPRIDGE_CR1","22.456631"
"02/16/2018 00:14:59","1","CAPRIDGE_CR2","6.0956289999"
"02/16/2018 00:14:59","1","CAPRIDGE_CR3","7.8168899999"
"02/16/2018 00:14:59","1","CARBN_BSP_1","3.6420659999"
"02/16/2018 00:14:59","1","CASL_GAP_UNIT1","0"
"02/16/2018 00:14:59","1","CBECII_CC3","176.8139099999"
"02/16/2018 00:14:59","1","CBEC_CC1","0"
"02/16/2018 00:14:59","1","CBEC_CC2","0"
"02/16/2018 00:14:59","1","CBY4_CC1","0"
"02/16/2018 00:14:59","1","CBY_CBY_G1","0"
"02/16/2018 00:14:59","1","CBY_CBY_G2","0"
"02/16/2018 00:14:59","1","CCEC_CC1","11.6273199999"
"02/16/2018 00:14:59","1","CECSOLAR_DG_BECK1","0"
"02/16/2018 00:14:59","1","CEDROHIL_CHW1","16.701135"
"02/16/2018 00:14:59","1","CEDROHIL_CHW2","15.623065"
"02/16/2018 00:14:59","1","CELANEBI_CELANEG1","2.0327009999"
"02/16/2018 00:14:59","1","CHAMON_CTG_0101","0"
"02/16/2018 00:14:59","1","CHAMON_CTG_0301","0"
"02/16/2018 00:14:59","1","CHAMPION_UNIT1","7.7567709999"
"02/16/2018 00:14:59","1","CHE_CC1","52.3128999999"
"02/16/2018 00:14:59","1","CITRUSCY_15UNITS","0"
"02/16/2018 00:14:59","1","CLCWA_5UNITS","0"
"02/16/2018 00:14:59","1","COLETO_COLETOG1","76.3776969999"
"02/16/2018 00:14:59","1","COSERVSS_CSS1","0"
"02/16/2018 00:14:59","1","COTPLNS_COTTONPL","12.18676"
"02/16/2018 00:14:59","1","COTPLNS_OLDSETLR","0"
"02/16/2018 00:14:59","1","COTTON_PAP2","28.9404399999"
"02/16/2018 00:14:59","1","CPSES_UNIT1","307.26497"
"02/16/2018 00:14:59","1","CPSES_UNIT2","303.1128219999"
"02/16/2018 00:14:59","1","CSEC_CSECG1","3.517529"
"02/16/2018 00:14:59","1","CSEC_CSECG2","6.189236"
"02/16/2018 00:14:59","1","CVC_CC1","144.3692499999"
"02/16/2018 00:14:59","1","CYFAIR_1UNIT","0"
"02/16/2018 00:14:59","1","DANSBY_DANSBYG1","3.146786"
"02/16/2018 00:14:59","1","DANSBY_DANSBYG2","0"
"02/16/2018 00:14:59","1","DANSBY_DANSBYG3","0"
"02/16/2018 00:14:59","1","DCSES_CT10","0"
"02/16/2018 00:14:59","1","DCSES_CT20","0"
"02/16/2018 00:14:59","1","DCSES_CT30","0"
"02/16/2018 00:14:59","1","DCSES_CT40","0"
"02/16/2018 00:14:59","1","DDPEC_CC1","170.281745"
"02/16/2018 00:14:59","1","DECKER_DPG1","0"
"02/16/2018 00:14:59","1","DECKER_DPG2","0"
"02/16/2018 00:14:59","1","DECKER_DPGT_1","0"
"02/16/2018 00:14:59","1","DECKER_DPGT_2","0"
"02/16/2018 00:14:59","1","DECKER_DPGT_3","0"
"02/16/2018 00:14:59","1","DECKER_DPGT_4","0"
"02/16/2018 00:14:59","1","DEC_AGR_A","0"
"02/16/2018 00:14:59","1","DEC_AGR_B","0"
"02/16/2018 00:14:59","1","DEC_AGR_C","0"
"02/16/2018 00:14:59","1","DEC_AGR_D","0"
"02/16/2018 00:14:59","1","DERMOTT_UNIT1","16.6999689999"
"02/16/2018 00:14:59","1","DERMOTT_UNIT2","12.259161"
"02/16/2018 00:14:59","1","DGHOC_15UNITS","0"
"02/16/2018 00:14:59","1","DGTHW_15UNITS","0"
"02/16/2018 00:14:59","1","DGWAP_15UNITS","0"
"02/16/2018 00:14:59","1","DG_78252_4UNITS",".66256"
"02/16/2018 00:14:59","1","DG_ABEC_1UNIT","0"
"02/16/2018 00:14:59","1","DG_BIO2_4UNITS","1.4319999999"
"02/16/2018 00:14:59","1","DG_BIOE_2UNITS","1.247"
"02/16/2018 00:14:59","1","DG_BROOK_1UNIT","0"
"02/16/2018 00:14:59","1","DG_ELMEN_1UNIT","0"
"02/16/2018 00:14:59","1","DG_FERIS_4UNITS","1.157708"
"02/16/2018 00:14:59","1","DG_FORSW_1UNIT","0"
"02/16/2018 00:14:59","1","DG_FREIH_2UNITS",".7655459999"
"02/16/2018 00:14:59","1","DG_HBR_2UNITS",".6218639999"
"02/16/2018 00:14:59","1","DG_HG_2UNITS","0"
"02/16/2018 00:14:59","1","DG_HL_1UNIT","0"
"02/16/2018 00:14:59","1","DG_LKWDT_2UNITS",".1557949999"
"02/16/2018 00:14:59","1","DG_LWSVL_1UNIT","0"
"02/16/2018 00:14:59","1","DG_MCQUE_5UNITS",".3792619999"
"02/16/2018 00:14:59","1","DG_MEDIN_1UNIT","1.639388"
"02/16/2018 00:14:59","1","DG_NUECE_6UNITS",".737715"
"02/16/2018 00:14:59","1","DG_OAKHL_1UNIT","0"
"02/16/2018 00:14:59","1","DG_ROSC2_1UNIT","0"
"02/16/2018 00:14:59","1","DG_SCHUM_2UNITS",".274752"
"02/16/2018 00:14:59","1","DG_SOME1_1UNIT","0"
"02/16/2018 00:14:59","1","DG_SOME2_1UNIT","0"
"02/16/2018 00:14:59","1","DG_SPRIN_4UNITS","1.0978669999"
"02/16/2018 00:14:59","1","DG_STHWG_UNIT1","0"
"02/16/2018 00:14:59","1","DG_S_SNR_UNIT1",".041569"
"02/16/2018 00:14:59","1","DG_VALL1_1UNIT","0"
"02/16/2018 00:14:59","1","DG_VALL2_1UNIT","0"
"02/16/2018 00:14:59","1","DG_WALZE_4UNITS","1.124552"
"02/16/2018 00:14:59","1","DG_WALZM_UNIT1","0"
"02/16/2018 00:14:59","1","DG_WSTHL_3UNITS","1.095377"
"02/16/2018 00:14:59","1","DIB_CC1","2.2221329999"
"02/16/2018 00:14:59","1","DIGBY_UNIT1","14.67927"
"02/16/2018 00:14:59","1","DIGBY_UNIT2","26.82063"
"02/16/2018 00:14:59","1","DNDAM_DENISOG1","0"
"02/16/2018 00:14:59","1","DNDAM_DENISOG2","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G37","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G61","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G63","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G66","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G67","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G81","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G82","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_G83","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_GT96","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_ST64","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_ST65","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_ST84","0"
"02/16/2018 00:14:59","1","DOWGEN_DOW_ST95","0"
"02/16/2018 00:14:59","1","DUKE_CC1","0"
"02/16/2018 00:14:59","1","DUPV1_DUPV1_G1","0"
"02/16/2018 00:14:59","1","EAGLE_HY_EAGLE_HY1","1.1852"
"02/16/2018 00:14:59","1","ECEC_G1","0"
"02/16/2018 00:14:59","1","ECEC_G2","0"
"02/16/2018 00:14:59","1","ECLIPSE_UNIT1","0"
"02/16/2018 00:14:59","1","ECTHM_15UNITS","0"
"02/16/2018 00:14:59","1","ELB_ELBCREEK","7.855518"
"02/16/2018 00:14:59","1","ELGATO_15UNITS","0"
"02/16/2018 00:14:59","1","ENAS_ENA1","1.834462"
"02/16/2018 00:14:59","1","ETCCS_CC1","0"
"02/16/2018 00:14:59","1","EWP_30UNITS","0"
"02/16/2018 00:14:59","1","EXGNSND_WIND_1","18.64087"
"02/16/2018 00:14:59","1","EXGNWTL_WIND_1","16.23762"
"02/16/2018 00:14:59","1","EXN_EXN_G1","0"
"02/16/2018 00:14:59","1","EXN_EXN_G10","0"
"02/16/2018 00:14:59","1","EXN_EXN_G11","0"
"02/16/2018 00:14:59","1","EXN_EXN_G12","0"
"02/16/2018 00:14:59","1","EXN_EXN_G13","0"
"02/16/2018 00:14:59","1","EXN_EXN_G14","0"
"02/16/2018 00:14:59","1","EXN_EXN_G15","0"
"02/16/2018 00:14:59","1","EXN_EXN_G2","0"
"02/16/2018 00:14:59","1","EXN_EXN_G3","0"
"02/16/2018 00:14:59","1","EXN_EXN_G4","0"
"02/16/2018 00:14:59","1","EXN_EXN_G8","0"
"02/16/2018 00:14:59","1","EXN_EXN_G9","0"
"02/16/2018 00:14:59","1","E_HARRIS_15UNITS","0"
"02/16/2018 00:14:59","1","FALCON_FALCONG1","0"
"02/16/2018 00:14:59","1","FALCON_FALCONG2","0"
"02/16/2018 00:14:59","1","FALCON_FALCONG3","0"
"02/16/2018 00:14:59","1","FEGC_UNIT1","0"
"02/16/2018 00:14:59","1","FERGCC_CC1","64.7378559999"
"02/16/2018 00:14:59","1","FERMI_WIND1","17.6844189999"
"02/16/2018 00:14:59","1","FERMI_WIND2","5.287001"
"02/16/2018 00:14:59","1","FIFTHGS1_FGSOLAR1","0"
"02/16/2018 00:14:59","1","FKLCY_15UNITS","0"
"02/16/2018 00:14:59","1","FLCNS_CC1","0"
"02/16/2018 00:14:59","1","FLTCK_SSI","8.1072629999"
"02/16/2018 00:14:59","1","FLUVANNA_UNIT1","14.017106"
"02/16/2018 00:14:59","1","FLUVANNA_UNIT2","11.8512439999"
"02/16/2018 00:14:59","1","FL_15UNITS","0"
"02/16/2018 00:14:59","1","FORMOSA_CC1","0"
"02/16/2018 00:14:59","1","FORMOSA_FORMOSG11","0"
"02/16/2018 00:14:59","1","FORMOSA_FORMOSG12","0"
"02/16/2018 00:14:59","1","FORMOSA_FORMOSG8","0"
"02/16/2018 00:14:59","1","FPPYD1_FPP_G1_J01","21.461693"
"02/16/2018 00:14:59","1","FPPYD1_FPP_G1_J02","27.823221"
"02/16/2018 00:14:59","1","FPPYD1_FPP_G2_J01","27.8740099999"
"02/16/2018 00:14:59","1","FPPYD1_FPP_G2_J02","42.623634"
"02/16/2018 00:14:59","1","FPPYD2_FPP_G3","53.113418"
"02/16/2018 00:14:59","1","FREC_CC1","58.426741"
"02/16/2018 00:14:59","1","FREC_CC2","0"
"02/16/2018 00:14:59","1","FRNYPP_CC1","153.492391"
"02/16/2018 00:14:59","1","FRNYPP_CC2","100.975219"
"02/16/2018 00:14:59","1","FR_1UNIT","0"
"02/16/2018 00:14:59","1","FTR_CC1","39.09293"
"02/16/2018 00:14:59","1","FTWIND_UNIT_1","3.7735759999"
"02/16/2018 00:14:59","1","GBY_GBYGT73","0"
"02/16/2018 00:14:59","1","GBY_GBYGT74","0"
"02/16/2018 00:14:59","1","GBY_GBYGT81","0"
"02/16/2018 00:14:59","1","GBY_GBYGT82","0"
"02/16/2018 00:14:59","1","GBY_GBYGT83","0"
"02/16/2018 00:14:59","1","GBY_GBYGT84","0"
"02/16/2018 00:14:59","1","GCWAMUNI_4UNITS","0"
"02/16/2018 00:14:59","1","GIBCRK_GIB_CRG1_J01","0"
"02/16/2018 00:14:59","1","GIBCRK_GIB_CRG1_J02","0"
"02/16/2018 00:14:59","1","GIBCRK_GIB_CRG1_J03","0"
"02/16/2018 00:14:59","1","GIBCRK_GIB_CRG1_J05","0"
"02/16/2018 00:14:59","1","GIDEON_GIDEONG1","0"
"02/16/2018 00:14:59","1","GIDEON_GIDEONG2","0"
"02/16/2018 00:14:59","1","GIDEON_GIDEONG3","0"
"02/16/2018 00:14:59","1","GOAT_GOATWIN2","9.562077"
"02/16/2018 00:14:59","1","GOAT_GOATWIND","7.155793"
"02/16/2018 00:14:59","1","GONZ_HYDRO_GONZ_HYDRO","0"
"02/16/2018 00:14:59","1","GPASTURE_WIND_I","20.0028"
"02/16/2018 00:14:59","1","GRANDVW1_COLA","22.743216"
"02/16/2018 00:14:59","1","GRANDVW1_COLB","22.373269"
"02/16/2018 00:14:59","1","GRANDVW1_GV1A","24.593944"
"02/16/2018 00:14:59","1","GRANDVW1_GV1B","22.8289709999"
"02/16/2018 00:14:59","1","GRSES_UNIT1","0"
"02/16/2018 00:14:59","1","GRSES_UNIT2","0"
"02/16/2018 00:14:59","1","GSMTH_15UNITS","0"
"02/16/2018 00:14:59","1","GUADG_CC1","51.18885"
"02/16/2018 00:14:59","1","GUADG_CC2","0"
"02/16/2018 00:14:59","1","GUNMTN_G1","3.360573"
"02/16/2018 00:14:59","1","GWEC_GWEC_G1","20.42489"
"02/16/2018 00:14:59","1","HAINE_DR_15UNITS","0"
"02/16/2018 00:14:59","1","HAYSEN_HAYSENG1","0"
"02/16/2018 00:14:59","1","HAYSEN_HAYSENG2","0"
"02/16/2018 00:14:59","1","HAYSEN_HAYSENG3","0"
"02/16/2018 00:14:59","1","HAYSEN_HAYSENG4","0"
"02/16/2018 00:14:59","1","HB_DG1",".8614349999"
"02/16/2018 00:14:59","1","HEB020_CYFR020","0"
"02/16/2018 00:14:59","1","HEB028_LGCTY028","0"
"02/16/2018 00:14:59","1","HEB057_LAGUN057","0"
"02/16/2018 00:14:59","1","HEB063_SOWIK063","0"
"02/16/2018 00:14:59","1","HEB069_AIRLN069","0"
"02/16/2018 00:14:59","1","HEB092_LEALN092","0"
"02/16/2018 00:14:59","1","HEB099_KLEIN099","0"
"02/16/2018 00:14:59","1","HEB110_SIEN110","0"
"02/16/2018 00:14:59","1","HEB136_EHRSN136","0"
"02/16/2018 00:14:59","1","HEB139_HOLLY139","0"
"02/16/2018 00:14:59","1","HEB210_SOUSD210","0"
"02/16/2018 00:14:59","1","HEB231_WESLA231","0"
"02/16/2018 00:14:59","1","HEB270_ARLN270","0"
"02/16/2018 00:14:59","1","HEB291_WHRLG291","0"
"02/16/2018 00:14:59","1","HEB292_BYCTY292","0"
"02/16/2018 00:14:59","1","HEB462_ARCIA462","0"
"02/16/2018 00:14:59","1","HEB474_DWLT474","0"
"02/16/2018 00:14:59","1","HEB492_FRANZ492","0"
"02/16/2018 00:14:59","1","HEB497_MASRD497","0"
"02/16/2018 00:14:59","1","HEB541_ROARK541","0"
"02/16/2018 00:14:59","1","HEB551_WSTCS551","0"
"02/16/2018 00:14:59","1","HEB558_FRDSW558","0"
"02/16/2018 00:14:59","1","HEB575_BRKER575","0"
"02/16/2018 00:14:59","1","HEB576_KLEIN576","0"
"02/16/2018 00:14:59","1","HEB610_LOU610","0"
"02/16/2018 00:14:59","1","HEB614_KING614","0"
"02/16/2018 00:14:59","1","HEB616_BAML616","0"
"02/16/2018 00:14:59","1","HEB627_IMPRL627","0"
"02/16/2018 00:14:59","1","HEB645_CDRBY645","0"
"02/16/2018 00:14:59","1","HEB656_HOKLE656","0"
"02/16/2018 00:14:59","1","HEB686_KUYKL686","0"
"02/16/2018 00:14:59","1","HEB687_ULRIC687","0"
"02/16/2018 00:14:59","1","HEB697_SOUSH697","0"
"02/16/2018 00:14:59","1","HEB698_KLUGE698","0"
"02/16/2018 00:14:59","1","HEB705_SPRWD705","0"
"02/16/2018 00:14:59","1","HEB722_PINHU722","0"
"02/16/2018 00:14:59","1","HEB724_OBRN724","0"
"02/16/2018 00:14:59","1","HEB731_WSFLD731","0"
"02/16/2018 00:14:59","1","HEB734_BLFFS734","0"
"02/16/2018 00:14:59","1","HELIOS_UNIT1","0"
"02/16/2018 00:14:59","1","HH2000_HOLMESHH","0"
"02/16/2018 00:14:59","1","HHGT_CALLAHAN","16.1106279999"
"02/16/2018 00:14:59","1","HHGT_HHOLLOW1","24.745291"
"02/16/2018 00:14:59","1","HHGT_HHOLLOW2","8.669453"
"02/16/2018 00:14:59","1","HHGT_HHOLLOW3","7.9156709999"
"02/16/2018 00:14:59","1","HHGT_HHOLLOW4","15.070797"
"02/16/2018 00:14:59","1","HHOLLOW2_WIND1","0"
"02/16/2018 00:14:59","1","HHOLLOW3_WND_1","0"
"02/16/2018 00:14:59","1","HHOLLOW4_WND1","0"
"02/16/2018 00:14:59","1","HICKMAN_G1_J01",".3560539999"
"02/16/2018 00:14:59","1","HICKMAN_G1_J02",".355194"
"02/16/2018 00:14:59","1","HICKMAN_G2_J01",".1780269999"
"02/16/2018 00:14:59","1","HICKMAN_G2_J02",".1780269999"
"02/16/2018 00:14:59","1","HIGHCOL_IC","0"
"02/16/2018 00:14:59","1","HISPRING_IC","0"
"02/16/2018 00:14:59","1","HIWATER_IC","0"
"02/16/2018 00:14:59","1","HLSES_UNIT3","0"
"02/16/2018 00:14:59","1","HLSES_UNIT4","0"
"02/16/2018 00:14:59","1","HLSES_UNIT5","0"
"02/16/2018 00:14:59","1","HORSECRK_UNIT1","11.8070249999"
"02/16/2018 00:14:59","1","HORSECRK_UNIT2","8.707845"
"02/16/2018 00:14:59","1","HOVEY_UNIT1","0"
"02/16/2018 00:14:59","1","HOVEY_UNIT2","0"
"02/16/2018 00:14:59","1","HRFDWIND_JRDWIND1","27.4609929999"
"02/16/2018 00:14:59","1","HRFDWIND_JRDWIND2","29.7094829999"
"02/16/2018 00:14:59","1","HRFDWIND_WIND_G","18.749092"
"02/16/2018 00:14:59","1","HRFDWIND_WIND_V","20.034372"
"02/16/2018 00:14:59","1","HWF_HWFG1","26.93004"
"02/16/2018 00:14:59","1","HWY56_HWY56","0"
"02/16/2018 00:14:59","1","H_HOLLOW_WND1","0"
"02/16/2018 00:14:59","1","INDL_ESS",".5920929999"
"02/16/2018 00:14:59","1","INDL_INADALE1","5.727881"
"02/16/2018 00:14:59","1","INDL_INADALE2","9.2277"
"02/16/2018 00:14:59","1","INDNENR_INDNENR","1.3195859999"
"02/16/2018 00:14:59","1","INDNENR_INDNENR_2",".836932"
"02/16/2018 00:14:59","1","INDNNWP_INDNNWP_J01",".165959"
"02/16/2018 00:14:59","1","INDNNWP_INDNNWP_J02",".1020689999"
"02/16/2018 00:14:59","1","INGLCOSW_CC1","15.211"
"02/16/2018 00:14:59","1","INKSDA_INKS_G1","0"
"02/16/2018 00:14:59","1","INTRCITY_8UNITS","0"
"02/16/2018 00:14:59","1","JACKCNTY_CC1","0"
"02/16/2018 00:14:59","1","JCKCNTY2_CC1","0"
"02/16/2018 00:14:59","1","JKRBT_JRB","0"
"02/16/2018 00:14:59","1","KB_ESS_KB_ESS","0"
"02/16/2018 00:14:59","1","KDL_1UNIT","0"
"02/16/2018 00:14:59","1","KEECHI_U1","18.905"
"02/16/2018 00:14:59","1","KEO_KEO_SM1","5.5277859999"
"02/16/2018 00:14:59","1","KEO_SHRBINO2",".005014"
"02/16/2018 00:14:59","1","KING_NE_KINGNE",".491051"
"02/16/2018 00:14:59","1","KING_NW_KINGNW",".242091"
"02/16/2018 00:14:59","1","KING_SE_KINGSE",".3525209999"
"02/16/2018 00:14:59","1","KING_SW_KINGSW","0"
"02/16/2018 00:14:59","1","KMCHI_CC1","0"
"02/16/2018 00:14:59","1","KMCHI_CC2","0"
"02/16/2018 00:14:59","1","KT_1UNIT","0"
"02/16/2018 00:14:59","1","LARDVFTN_G4","0"
"02/16/2018 00:14:59","1","LARDVFTN_G5","0"
"02/16/2018 00:14:59","1","LASSO_UNIT1","0"
"02/16/2018 00:14:59","1","LEG_LEG_G1","62.233853"
"02/16/2018 00:14:59","1","LEG_LEG_G2","0"
"02/16/2018 00:14:59","1","LEON_CRK_LCPCT1","0"
"02/16/2018 00:14:59","1","LEON_CRK_LCPCT2","0"
"02/16/2018 00:14:59","1","LEON_CRK_LCPCT3","0"
"02/16/2018 00:14:59","1","LEON_CRK_LCPCT4","0"
"02/16/2018 00:14:59","1","LEON_LEON","0"
"02/16/2018 00:14:59","1","LGD_LANGFORD","19.37815"
"02/16/2018 00:14:59","1","LGE_CC1","0"
"02/16/2018 00:14:59","1","LGW_UNIT1","24.7640169999"
"02/16/2018 00:14:59","1","LGW_UNIT2","20.347383"
"02/16/2018 00:14:59","1","LHM_CVC_G4","19.6783499999"
"02/16/2018 00:14:59","1","LHORN_N_UNIT1","22.0687399999"
"02/16/2018 00:14:59","1","LHORN_N_UNIT2","21.69177"
"02/16/2018 00:14:59","1","LHSES_UNIT1","0"
"02/16/2018 00:14:59","1","LHSES_UNIT2A","0"
"02/16/2018 00:14:59","1","LMESASLR_UNIT1","0"
"02/16/2018 00:14:59","1","LNCRK2_G871","16.818669"
"02/16/2018 00:14:59","1","LNCRK2_G872","16.216481"
"02/16/2018 00:14:59","1","LNCRK_G83","26.88496"
"02/16/2018 00:14:59","1","LONEWOLF_G1","3.929621"
"02/16/2018 00:14:59","1","LONEWOLF_G2","4.3035379999"
"02/16/2018 00:14:59","1","LONEWOLF_G3","2.302333"
"02/16/2018 00:14:59","1","LONEWOLF_G4","1.309209"
"02/16/2018 00:14:59","1","LOSTPI_CC1","0"
